fixture,program,mode,backend,cell,actual_run
epoll-pwait2,epoll_pwait2_readiness,chaos,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
epoll-pwait2,epoll_pwait2_readiness,chaos,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
epoll-pwait2,epoll_pwait2_readiness,custom,ptrace,DECLINED-IN-MANIFEST,
epoll-pwait2,epoll_pwait2_readiness,custom,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
epoll-pwait2,epoll_pwait2_readiness,custom,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
epoll-pwait2,epoll_pwait2_readiness,custom,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
epoll-pwait2,epoll_pwait2_readiness,custom,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
epoll-pwait2,epoll_pwait2_readiness,custom,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
epoll-readiness,epoll_readiness,verify,ptrace,GATED-OFF(ci=false),EXECUTED ok=6 rc=0
epoll-readiness,epoll_readiness,verify,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
epoll-readiness,epoll_readiness,verify,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
epoll-readiness,epoll_readiness,verify,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
epoll-readiness,epoll_readiness,verify,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
epoll-readiness,epoll_readiness,verify,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
epoll-readiness,epoll_readiness,naked,ptrace,NOT-WIRED,
epoll-readiness,epoll_readiness,naked,kvm,NOT-WIRED,cannot-execute-here: HUNG(no verdict in 60s)
epoll-readiness,epoll_readiness,naked,dbi,NOT-WIRED,cannot-execute-here: not-in-build
epoll-readiness,epoll_readiness,naked,liteinst,NOT-WIRED,cannot-execute-here: runtime .so missing
epoll-readiness,epoll_readiness,naked,sabre,NOT-WIRED,cannot-execute-here: not-in-build
epoll-readiness,epoll_readiness,naked,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
epoll-readiness,epoll_readiness,replay,ptrace,DECLINED-IN-MANIFEST,
epoll-readiness,epoll_readiness,replay,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
epoll-readiness,epoll_readiness,replay,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
epoll-readiness,epoll_readiness,replay,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
epoll-readiness,epoll_readiness,replay,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
epoll-readiness,epoll_readiness,replay,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
epoll-readiness,epoll_readiness,chaos,ptrace,DECLINED-IN-MANIFEST,
epoll-readiness,epoll_readiness,chaos,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
epoll-readiness,epoll_readiness,chaos,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
epoll-readiness,epoll_readiness,chaos,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
epoll-readiness,epoll_readiness,chaos,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
epoll-readiness,epoll_readiness,chaos,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
epoll-readiness,epoll_readiness,custom,ptrace,DECLINED-IN-MANIFEST,
epoll-readiness,epoll_readiness,custom,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
epoll-readiness,epoll_readiness,custom,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
epoll-readiness,epoll_readiness,custom,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
epoll-readiness,epoll_readiness,custom,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
epoll-readiness,epoll_readiness,custom,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
faccessat2-flags,faccessat2_flags,verify,ptrace,GATED-OFF(ci=false),EXECUTED ok=6 rc=0
faccessat2-flags,faccessat2_flags,verify,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
faccessat2-flags,faccessat2_flags,verify,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
faccessat2-flags,faccessat2_flags,verify,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
faccessat2-flags,faccessat2_flags,verify,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
faccessat2-flags,faccessat2_flags,verify,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
faccessat2-flags,faccessat2_flags,naked,ptrace,NOT-WIRED,
faccessat2-flags,faccessat2_flags,naked,kvm,NOT-WIRED,cannot-execute-here: HUNG(no verdict in 60s)
faccessat2-flags,faccessat2_flags,naked,dbi,NOT-WIRED,cannot-execute-here: not-in-build
faccessat2-flags,faccessat2_flags,naked,liteinst,NOT-WIRED,cannot-execute-here: runtime .so missing
faccessat2-flags,faccessat2_flags,naked,sabre,NOT-WIRED,cannot-execute-here: not-in-build
faccessat2-flags,faccessat2_flags,naked,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
faccessat2-flags,faccessat2_flags,replay,ptrace,DECLINED-IN-MANIFEST,
faccessat2-flags,faccessat2_flags,replay,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
faccessat2-flags,faccessat2_flags,replay,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
faccessat2-flags,faccessat2_flags,replay,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
faccessat2-flags,faccessat2_flags,replay,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
faccessat2-flags,faccessat2_flags,replay,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
faccessat2-flags,faccessat2_flags,chaos,ptrace,DECLINED-IN-MANIFEST,
faccessat2-flags,faccessat2_flags,chaos,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
faccessat2-flags,faccessat2_flags,chaos,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
faccessat2-flags,faccessat2_flags,chaos,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
faccessat2-flags,faccessat2_flags,chaos,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
faccessat2-flags,faccessat2_flags,chaos,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
faccessat2-flags,faccessat2_flags,custom,ptrace,DECLINED-IN-MANIFEST,
faccessat2-flags,faccessat2_flags,custom,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
faccessat2-flags,faccessat2_flags,custom,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
faccessat2-flags,faccessat2_flags,custom,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
faccessat2-flags,faccessat2_flags,custom,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
faccessat2-flags,faccessat2_flags,custom,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
fadvise-hints,fadvise_hints,verify,ptrace,GATED-OFF(ci=false),EXECUTED ok=5 rc=0
fadvise-hints,fadvise_hints,verify,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
fadvise-hints,fadvise_hints,verify,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
fadvise-hints,fadvise_hints,verify,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
fadvise-hints,fadvise_hints,verify,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
fadvise-hints,fadvise_hints,verify,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
fadvise-hints,fadvise_hints,naked,ptrace,NOT-WIRED,
fadvise-hints,fadvise_hints,naked,kvm,NOT-WIRED,cannot-execute-here: HUNG(no verdict in 60s)
fadvise-hints,fadvise_hints,naked,dbi,NOT-WIRED,cannot-execute-here: not-in-build
fadvise-hints,fadvise_hints,naked,liteinst,NOT-WIRED,cannot-execute-here: runtime .so missing
fadvise-hints,fadvise_hints,naked,sabre,NOT-WIRED,cannot-execute-here: not-in-build
fadvise-hints,fadvise_hints,naked,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
fadvise-hints,fadvise_hints,replay,ptrace,DECLINED-IN-MANIFEST,
fadvise-hints,fadvise_hints,replay,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
fadvise-hints,fadvise_hints,replay,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
fadvise-hints,fadvise_hints,replay,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
fadvise-hints,fadvise_hints,replay,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
fadvise-hints,fadvise_hints,replay,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
fadvise-hints,fadvise_hints,chaos,ptrace,DECLINED-IN-MANIFEST,
fadvise-hints,fadvise_hints,chaos,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
fadvise-hints,fadvise_hints,chaos,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
fadvise-hints,fadvise_hints,chaos,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
fadvise-hints,fadvise_hints,chaos,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
fadvise-hints,fadvise_hints,chaos,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
fadvise-hints,fadvise_hints,custom,ptrace,DECLINED-IN-MANIFEST,
fadvise-hints,fadvise_hints,custom,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
fadvise-hints,fadvise_hints,custom,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
fadvise-hints,fadvise_hints,custom,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
fadvise-hints,fadvise_hints,custom,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
fadvise-hints,fadvise_hints,custom,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
fallocate-extents,fallocate_extents,verify,ptrace,GATED-OFF(ci=false),EXECUTED ok=5 rc=0
fallocate-extents,fallocate_extents,verify,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
fallocate-extents,fallocate_extents,verify,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
fallocate-extents,fallocate_extents,verify,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
fallocate-extents,fallocate_extents,verify,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
fallocate-extents,fallocate_extents,verify,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
fallocate-extents,fallocate_extents,naked,ptrace,NOT-WIRED,
fallocate-extents,fallocate_extents,naked,kvm,NOT-WIRED,cannot-execute-here: HUNG(no verdict in 60s)
fallocate-extents,fallocate_extents,naked,dbi,NOT-WIRED,cannot-execute-here: not-in-build
fallocate-extents,fallocate_extents,naked,liteinst,NOT-WIRED,cannot-execute-here: runtime .so missing
fallocate-extents,fallocate_extents,naked,sabre,NOT-WIRED,cannot-execute-here: not-in-build
fallocate-extents,fallocate_extents,naked,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
fallocate-extents,fallocate_extents,replay,ptrace,DECLINED-IN-MANIFEST,
fallocate-extents,fallocate_extents,replay,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
fallocate-extents,fallocate_extents,replay,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
fallocate-extents,fallocate_extents,replay,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
fallocate-extents,fallocate_extents,replay,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
fallocate-extents,fallocate_extents,replay,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
fallocate-extents,fallocate_extents,chaos,ptrace,DECLINED-IN-MANIFEST,
fallocate-extents,fallocate_extents,chaos,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
fallocate-extents,fallocate_extents,chaos,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
fallocate-extents,fallocate_extents,chaos,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
fallocate-extents,fallocate_extents,chaos,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
fallocate-extents,fallocate_extents,chaos,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
fallocate-extents,fallocate_extents,custom,ptrace,DECLINED-IN-MANIFEST,
fallocate-extents,fallocate_extents,custom,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
fallocate-extents,fallocate_extents,custom,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
fallocate-extents,fallocate_extents,custom,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
fallocate-extents,fallocate_extents,custom,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
fallocate-extents,fallocate_extents,custom,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
fchmod-bits,fchmod_bits,verify,ptrace,GATED-OFF(ci=false),EXECUTED ok=5 rc=0
fchmod-bits,fchmod_bits,verify,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
fchmod-bits,fchmod_bits,verify,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
fchmod-bits,fchmod_bits,verify,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
fchmod-bits,fchmod_bits,verify,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
fchmod-bits,fchmod_bits,verify,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
fchmod-bits,fchmod_bits,naked,ptrace,NOT-WIRED,
fchmod-bits,fchmod_bits,naked,kvm,NOT-WIRED,cannot-execute-here: HUNG(no verdict in 60s)
fchmod-bits,fchmod_bits,naked,dbi,NOT-WIRED,cannot-execute-here: not-in-build
fchmod-bits,fchmod_bits,naked,liteinst,NOT-WIRED,cannot-execute-here: runtime .so missing
fchmod-bits,fchmod_bits,naked,sabre,NOT-WIRED,cannot-execute-here: not-in-build
fchmod-bits,fchmod_bits,naked,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
fchmod-bits,fchmod_bits,replay,ptrace,DECLINED-IN-MANIFEST,
fchmod-bits,fchmod_bits,replay,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
fchmod-bits,fchmod_bits,replay,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
fchmod-bits,fchmod_bits,replay,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
fchmod-bits,fchmod_bits,replay,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
fchmod-bits,fchmod_bits,replay,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
fchmod-bits,fchmod_bits,chaos,ptrace,DECLINED-IN-MANIFEST,
fchmod-bits,fchmod_bits,chaos,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
fchmod-bits,fchmod_bits,chaos,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
fchmod-bits,fchmod_bits,chaos,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
fchmod-bits,fchmod_bits,chaos,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
fchmod-bits,fchmod_bits,chaos,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
fchmod-bits,fchmod_bits,custom,ptrace,DECLINED-IN-MANIFEST,
fchmod-bits,fchmod_bits,custom,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
fchmod-bits,fchmod_bits,custom,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
fchmod-bits,fchmod_bits,custom,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
fchmod-bits,fchmod_bits,custom,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
fchmod-bits,fchmod_bits,custom,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
file-backed-mmap,file_backed_mmap,verify,ptrace,GATED-OFF(ci=false),EXECUTED ok=5 rc=0
file-backed-mmap,file_backed_mmap,verify,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
file-backed-mmap,file_backed_mmap,verify,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
file-backed-mmap,file_backed_mmap,verify,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
file-backed-mmap,file_backed_mmap,verify,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
file-backed-mmap,file_backed_mmap,verify,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
file-backed-mmap,file_backed_mmap,naked,ptrace,NOT-WIRED,
file-backed-mmap,file_backed_mmap,naked,kvm,NOT-WIRED,cannot-execute-here: HUNG(no verdict in 60s)
file-backed-mmap,file_backed_mmap,naked,dbi,NOT-WIRED,cannot-execute-here: not-in-build
file-backed-mmap,file_backed_mmap,naked,liteinst,NOT-WIRED,cannot-execute-here: runtime .so missing
file-backed-mmap,file_backed_mmap,naked,sabre,NOT-WIRED,cannot-execute-here: not-in-build
file-backed-mmap,file_backed_mmap,naked,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
file-backed-mmap,file_backed_mmap,replay,ptrace,DECLINED-IN-MANIFEST,
file-backed-mmap,file_backed_mmap,replay,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
file-backed-mmap,file_backed_mmap,replay,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
file-backed-mmap,file_backed_mmap,replay,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
file-backed-mmap,file_backed_mmap,replay,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
file-backed-mmap,file_backed_mmap,replay,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
file-backed-mmap,file_backed_mmap,chaos,ptrace,DECLINED-IN-MANIFEST,
file-backed-mmap,file_backed_mmap,chaos,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
file-backed-mmap,file_backed_mmap,chaos,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
file-backed-mmap,file_backed_mmap,chaos,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
file-backed-mmap,file_backed_mmap,chaos,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
file-backed-mmap,file_backed_mmap,chaos,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
file-backed-mmap,file_backed_mmap,custom,ptrace,DECLINED-IN-MANIFEST,
file-backed-mmap,file_backed_mmap,custom,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
file-backed-mmap,file_backed_mmap,custom,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
file-backed-mmap,file_backed_mmap,custom,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
file-backed-mmap,file_backed_mmap,custom,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
file-backed-mmap,file_backed_mmap,custom,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
flock-lifecycle,flock_lifecycle,verify,ptrace,GATED-OFF(ci=false),EXECUTED ok=5 rc=0
flock-lifecycle,flock_lifecycle,verify,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
flock-lifecycle,flock_lifecycle,verify,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
flock-lifecycle,flock_lifecycle,verify,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
flock-lifecycle,flock_lifecycle,verify,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
flock-lifecycle,flock_lifecycle,verify,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
flock-lifecycle,flock_lifecycle,naked,ptrace,NOT-WIRED,
flock-lifecycle,flock_lifecycle,naked,kvm,NOT-WIRED,cannot-execute-here: HUNG(no verdict in 60s)
flock-lifecycle,flock_lifecycle,naked,dbi,NOT-WIRED,cannot-execute-here: not-in-build
flock-lifecycle,flock_lifecycle,naked,liteinst,NOT-WIRED,cannot-execute-here: runtime .so missing
flock-lifecycle,flock_lifecycle,naked,sabre,NOT-WIRED,cannot-execute-here: not-in-build
flock-lifecycle,flock_lifecycle,naked,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
flock-lifecycle,flock_lifecycle,replay,ptrace,DECLINED-IN-MANIFEST,
flock-lifecycle,flock_lifecycle,replay,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
